bench,node,strategy,throughout,tpp
blackscholes,2,malth_stp,0.0337040781934614,0.000326899907307499
dedup,1,c-ptl-tkt,0.113250283125708,0.0010643752625714
linear_regression,2,ahmcs,2.04081632653061,0.0125280435556978
streamcluster_ll,2,c-ptl-tkt,37522,235.587491613922
water_nsquared,2,partitioned,0.0351741118536757,0.000222678097978949
swaptions,1,hticket-ls,0.0365096750638919,0.000314257104866592
memcached-new,1,malth_spin,451202,2801.19873888009
histogram,2,malth_spin,0.418410041841004,0.00410810479408887
histogram,2,c-ptl-tkt,0.37037037037037,0.00379937650711768
histogram,2,ticket-ls,0.444444444444444,0.00435414616798149
upscaledb,2,ticket-ls,306543,2117.23510725748
radiosity_ll,2,c-bo-mcs_stp,175358,1399.02834554227
pca,1,pthread,0.120336943441637,0.000928737652510692
water_spatial,2,mcs_spin,0.0855431993156544,0.000629725348419022
histogram,2,spinlock,0.561797752808989,0.00497974925209644
lu_cb,2,mcs-timepub,0.0777604976671851,0.000565532312152391
upscaledb,1,alock-ls,285568,2392.20583605641
lu_ncb,2,mcs_stp,0.07097232079489,0.000384362093100494
histogram,2,spinlock-ls,0.389105058365759,0.00382590230051161
dedup,2,hmcs,0.0441696113074205,0.000443904723970905
histogram,2,clh_spin,0.458715596330275,0.00435006095914425
histogram,2,clh-ls,0.497512437810945,0.00455250372499512
histogram,2,clh_spin,0.396825396825397,0.00393651646037825
water_spatial,1,malth_spin,0.0505816894284269,0.00043982387763016
sqlite,2,malth_stp,13541,130.078326153521
vips,2,mcs_spin,0.133333333333333,0.000834492641108425
histogram,2,mutexee,0.416666666666667,0.00412536667548189
streamcluster_ll,2,c-ptl-tkt,37119,234.485533975342
linear_regression,2,mcs_spin,1.88679245283019,0.0116573580719569
x264,1,spinlock,0.0909090909090909,0.000695939553134554
rocksdb,2,spinlock,6096482,35744.1968745402
streamcluster,2,mcs-timepub,0.869565217391304,0.00574915268269118
volrend,1,clh_stp,0.100806451612903,0.000968726981139747
string_match,1,clh_spin,0.0321957501609788,0.000260253827473403
pca_ll,2,mcs_stp,22137,279.597760156325
dedup,2,ttas,0.0710732054015636,0.000721961027391492
streamcluster,2,alock-ls,1.14942528735632,0.00738166235626796
fmm,1,spinlock-ls,0.0549148819330038,0.000487714289758691
histogram,2,mcs-timepub,0.381679389312977,0.00379650487838348
volrend,1,mcs_stp,0.107066381156317,0.0010241176134027
dedup,2,ticket-ls,0.0148257968865827,0.000108594768012151
pca_ll,2,clh_stp,104704,1002.80081048112
dedup,2,partitioned,0.00961353585848875,6.74232860586924e-05
histogram,1,c-bo-mcs_stp,0.99009900990099,0.00811694261038293
histogram,1,c-bo-mcs_stp,0.869565217391304,0.0071825091078525
streamcluster,1,hmcs,1.19047619047619,0.0102111120875203
streamcluster,2,mcs_stp,0.847457627118644,0.00555307382516227
water_nsquared,2,clh-ls,0.0261164794985636,0.000186198916220271
s_raytrace_ll,1,mcs-timepub,188598,1475.85822868199
histogram,1,ttas-ls,0.925925925925926,0.00539733309567796
water_spatial,2,hmcs,0.0830564784053156,0.000618104744116473
radiosity,1,malth_spin,0.10989010989011,0.00118303028797929
dedup,1,mcs_stp,0.0751314800901578,0.000754614715176354
linear_regression,2,mcs-ls,1.0989010989011,0.00803655694741221
bodytrack,1,malth_stp,0.0366300366300366,0.000359671343476143
histogram,2,clh_spin,0.363636363636364,0.00375760425433549
histogram,1,c-bo-mcs_stp,0.970873786407767,0.00800713621602408
ferret,1,hmcs,0.0265533722782793,0.000190721514725039
lu_ncb,1,mcs_spin,0.0475059382422803,0.000333446654845536
histogram,2,mcs-timepub,0.40650406504065,0.00394584885908128
streamcluster_ll,2,malth_stp,26708,173.911352731638
lu_ncb,2,hticket-ls,0.078740157480315,0.000422902534044587
radiosity_ll,1,clh-ls,318185,2586.7060939799
radiosity_ll,2,c-bo-mcs_stp,139278,1121.31469176172
dedup,2,backoff,0.0690131124913734,0.000683669916704009
histogram,2,hmcs,0.411522633744856,0.0039891367668001
histogram,2,c-tkt-tkt,0.465116279069767,0.00442510083399831
streamcluster_ll,2,hmcs,38170,245.489970744246
dedup,1,c-bo-mcs_stp,0.0737463126843658,0.000739187265877864
sqlite,2,malth_stp,13299,128.208650685655
vips,1,ttas-ls,0.0893655049151028,0.000713344981419888
kmeans,1,ttas-ls,0.0310077519379845,0.000257772666381809
histogram,2,clh-ls,0.373134328358209,0.00366474126047163
dedup,2,spinlock-ls,0.0871080139372822,0.000844993925592167
streamcluster,2,ttas,0.847457627118644,0.00558090467569812
fmm,2,mcs_spin,0.0749625187406297,0.000589864713501594
histogram,2,hticket-ls,0.357142857142857,0.0036027832466126
histogram,2,malth_stp,0.588235294117647,0.00511668573681024
freqmine,2,c-ptl-tkt,0.0286123032904149,0.000203688332099681
pca,2,ahmcs,0.13550135501355,0.00100185479790607
streamcluster_ll,2,ticket,23126,150.712114087363
histogram,2,partitioned,0.371747211895911,0.00372358473628294
histogram,2,malth_spin,0.373134328358209,0.00360228678929043
memcached-new,1,hmcs,436995,2722.1445152851
upscaledb,1,c-bo-mcs_stp,21313,265.241789053565
histogram,2,alock-ls,0.357142857142857,0.0035915397316561
rocksdb,2,partitioned,5962286,34979.6717838009
volrend,2,c-bo-mcs_stp,0.0933706816059757,0.000888611764449335
histogram,2,pthread,0.571428571428571,0.00498498783376332
histogram,2,ttas,0.373134328358209,0.00371799324616116
barnes,2,mcs-ls,0.0954198473282443,0.000639899940535634
string_match,2,c-bo-mcs_spin,0.0603864734299517,0.000375899998854182
rocksdb,2,mcs-timepub,5939559,34783.833782491
bodytrack,2,clh_spin,0.043630017452007,0.000400928377723605
fmm,1,ahmcs,0.0515995872033024,0.000466201295365008
dedup,2,c-tkt-tkt,0.0742390497401633,0.000742001706685546
s_raytrace,2,clh_stp,0.00226808800181447,2.91466375704753e-05
memcached-old,1,spinlock-ls,361740,2450.36007334769
vips,2,alock-ls,0.109289617486339,0.000700140810009244
histogram,2,c-bo-mcs_stp,0.467289719626168,0.00443915049113474
streamcluster_ll,2,backoff,27851,183.073634028529
swaptions,1,ttas,0.0363768643142961,0.000309039401505098
linear_regression,1,mcs_stp,1.5625,0.0109967794281928
matrix_multiply,2,backoff,0.068259385665529,0.000413563674464927
linear_regression,2,ticket-ls,1.92307692307692,0.0120401866272272
histogram,1,ttas-ls,1,0.00826667390606856
memcached-old,1,ttas,374320,2612.58469315998
upscaledb,2,mcs_spin,302932,1958.37626189278
histogram,1,clh-ls,0.980392156862745,0.00802576141000429
streamcluster,2,mcs_stp,0.763358778625954,0.005019398318098
radiosity,2,spinlock,0.0770416024653313,0.000687138276367931
s_raytrace,2,clh_stp,0.00370164723301869,4.67111102234132e-05
histogram,2,malth_spin,0.480769230769231,0.00440563312710447
histogram,2,clh_stp,0.326797385620915,0.00312459935801169
lu_ncb,2,ttas,0.0814995925020375,0.000427369441820495
upscaledb,2,partitioned,282804,1834.37983287466
pca,2,c-bo-mcs_stp,0.0706713780918728,0.000616047426307618
streamcluster,2,spinlock-ls,0.862068965517241,0.00570206056160803
kmeans,1,partitioned,0.0318471337579618,0.000262921283640107
water_nsquared,2,c-tkt-tkt,0.0351864883884588,0.000222974327362728
dedup,1,c-tkt-tkt,0.118764845605701,0.00108859579436538
s_raytrace,2,c-tkt-tkt,0.117096018735363,0.000712525485219666
rocksdb,1,mutexee,3347565,24957.0469418288
lu_cb,2,clh_spin,0.0775193798449612,0.000564589987146307
linear_regression,2,c-bo-mcs_stp,1.69491525423729,0.0112373113617826
histogram,1,mcs_stp,0.884955752212389,0.00757099834295831
lu_ncb,2,spinlock-ls,0.0735835172921266,0.000415622871560207
dedup,2,ticket,0.00807037365830038,5.56307469570535e-05
lu_ncb,2,ahmcs,0.0684462696783025,0.000402098537631512
kmeans,1,ttas,0.0314663310258024,0.00025913995429559
streamcluster_ll,2,c-ptl-tkt,34282,219.218629017744
upscaledb,1,ttas,274988,2312.72653409046
histogram,2,malth_spin,0.465116279069767,0.0043026537783197
histogram,2,ahmcs,0.581395348837209,0.004989066236834
freqmine,2,hmcs,0.0287686996547756,0.000203258684326021
water_spatial,1,mcs_stp,0.050709939148073,0.000443581734945585
histogram,1,c-bo-mcs_stp,0.925925925925926,0.00766365335137807
radiosity_ll,1,pthreadadapt,318269,2371.52035557642
histogram,2,spinlock,0.380228136882129,0.00383053349042709
barnes,1,spinlock-ls,0.0548546352166758,0.00045443783622958
histogram,2,ticket,0.574712643678161,0.00510683712648938
kmeans,2,clh_spin,0.0385802469135802,0.000243207164433228
freqmine,1,pthread,0.0169520257670792,0.000142671081912063
histogram,1,partitioned,0.980392156862745,0.00767366682086644
s_raytrace_ll,1,backoff,188489,1479.64833747961
swaptions,2,pthreadadapt,0.0673400673400673,0.00044982829010565
lu_cb,2,malth_stp,0.078064012490242,0.000569042036117944
freqmine,1,spinlock,0.0168890390136801,0.000141881042954108
histogram,2,mcs_spin,0.505050505050505,0.004546991986786
radiosity_ll,1,backoff,311843,2492.00148259237
histogram,2,mutexee,0.404858299595142,0.00400821949539042
pca,2,c-ptl-tkt,0.14265335235378,0.00103844458621313
dedup,2,pthreadadapt,0.0801924619085806,0.000822059863992448
histogram,1,c-bo-mcs_stp,0.961538461538461,0.00816540117510085
upscaledb,1,pthreadadapt,66509,889.770958461346
upscaledb,1,c-bo-mcs_stp,62732,723.316396685197
ferret,2,spinlock,0.0378357926598562,0.000235123591247392
rocksdb,2,clh_stp,6304668,36929.2980791185
p_raytrace,2,clh_spin,0.0177777777777778,0.000220329568850108
histogram,2,c-bo-mcs_spin,0.606060606060606,0.00536748332335008
kmeans,1,ttas-ls,0.0310077519379845,0.000255664382582719
lu_ncb,1,ahmcs,0.0406173842404549,0.000290218960352652
streamcluster_ll,1,partitioned,24821,204.543932626701
streamcluster,1,mcs_stp,1.33333333333333,0.0111309489356587
sqlite,2,mcs_stp,742,9.31893973273381
fmm,1,mcs_stp,0.0548847420417124,0.000488982482874413
histogram,2,ahmcs,0.357142857142857,0.00370225207808797
streamcluster,1,ticket,1.01010101010101,0.00852475638270888
blackscholes,2,ttas,0.0336473755047106,0.000330253926500971
s_raytrace_ll,1,pthreadadapt,189020,1473.80399172583
linear_regression,2,mcs_spin,2,0.0123590498258678
radiosity,1,clh-ls,0.099403578528827,0.00109493632244526
histogram,2,hticket-ls,0.531914893617021,0.00487287989097107
streamcluster_ll,2,mcs_stp,22083,144.151677723039
p_raytrace,2,mcs_stp,0.0176928520877565,0.000219215036153291
kyotocabinet,1,clh_stp,45222,590.286031579794
ferret,1,spinlock-ls,0.029585798816568,0.000218604326974607
lu_ncb,2,spinlock,0.073909830007391,0.000417937431199036
radiosity,1,mutexee,0.111731843575419,0.00121786844402387
barnes,1,spinlock-ls,0.0546746856205577,0.000456157222228187
radiosity_ll,2,mcs-ls,455737,2691.14572329966
streamcluster_ll,2,alock-ls,42640,277.227947045067
word_count,1,spinlock-ls,0.1669449081803,0.00131040775662011
radiosity,2,partitioned,0.108695652173913,0.00108790547093627
word_count,1,clh_spin,0.166389351081531,0.00129129354675069
pca_ll,1,c-bo-mcs_stp,420925,2720.82522633963
histogram,2,mutexee,0.40650406504065,0.00398220476933374
lu_ncb,2,pthreadadapt,0.0731528895391368,0.000402364841414879
linear_regression,2,clh-ls,1.96078431372549,0.0121252735734537
lu_cb,1,c-bo-mcs_spin,0.0518672199170124,0.000435590492321371
histogram,2,ticket,0.588235294117647,0.0049731759075826
barnes,1,mcs-timepub,0.0501002004008016,0.0004276994997805
dedup,2,clh_spin,0.00486926035935141,3.68755072971836e-05
histogram,2,spinlock,0.393700787401575,0.00389815382382402
p_raytrace,2,c-tkt-tkt,0.017611835153223,0.000217088064318866
histogram,2,hmcs,0.578034682080925,0.00509331381290255
word_count,1,clh_stp,0.168067226890756,0.0013074122725548
kyotocabinet,1,c-bo-mcs_stp,27794,366.907378183424
upscaledb,1,c-bo-mcs_stp,63642,742.793790280328
canneal,2,pthread,0.0180277627546422,0.000180971862919856
streamcluster_ll,2,spinlock-ls,32884,214.123713159395
streamcluster,1,partitioned,1.36986301369863,0.0114560508941935
histogram,2,ticket,0.588235294117647,0.00513155682428166
radiosity_ll,1,ttas,330389,2620.36062454441
dedup,2,spinlock,0.0755857898715042,0.000752220784996594
word_count,1,partitioned,0.166112956810631,0.00131964388084953
streamcluster_ll,2,pthreadadapt,18936,123.01986722131
streamcluster_ll,2,ttas-ls,34679,224.237066020387
streamcluster,2,mcs_spin,0.87719298245614,0.00577498683187503
word_count,2,backoff,0.132802124833997,0.00117535801369837
sqlite,2,malth_stp,13676,130.082832593058
histogram,2,alock-ls,0.543478260869565,0.00469132102233118
histogram,2,mcs-ls,0.378787878787879,0.00373168811662764
bodytrack,2,clh-ls,0.0428816466552316,0.00040793669426904
histogram,2,mcs-timepub,0.387596899224806,0.00390938852124326
linear_regression,2,malth_spin,1.92307692307692,0.012108679564477
kyotocabinet,2,c-bo-mcs_stp,109954,1195.29510262417
streamcluster,2,malth_stp,0.763358778625954,0.00502535335998292
volrend,1,partitioned,0.107066381156317,0.00101823293510433
streamcluster,2,c-bo-mcs_spin,1.02040816326531,0.00661986817062128
histogram,2,malth_stp,0.357142857142857,0.00370159567238751
vips,2,mcs-ls,0.119189511323004,0.000752623888089837
vips,2,mcs-ls,0.123152709359606,0.000773113213549373
bodytrack,2,ttas-ls,0.0436871996505024,0.000417889016765807
kyotocabinet,1,c-bo-mcs_stp,17614,238.250502779032
volrend,1,mcs_spin,0.108342361863489,0.00103253467296089
s_raytrace,1,c-bo-mcs_spin,0.0618811881188119,0.000486507002670873
kyotocabinet,1,ttas,552734,4723.90366153941
rocksdb,2,c-bo-mcs_stp,6350948,37217.8977020289
histogram,2,spinlock-ls,0.384615384615385,0.00370947187751811
histogram,2,clh-ls,0.483091787439614,0.00453688828171209
upscaledb,2,partitioned,289678,1897.572087963
s_raytrace,1,mutexee,0.0620347394540943,0.000486667543833003
streamcluster,2,ttas-ls,0.833333333333333,0.00543682321982818
bodytrack,2,alock-ls,0.0432338953739732,0.00041498469617155
linear_regression,2,c-bo-mcs_stp,1.85185185185185,0.0118461189620672
swaptions,2,mutexee,0.0672494956287828,0.000448010186991827
pca_ll,2,clh_stp,94174,927.159982777236
histogram,2,ttas,0.411522633744856,0.00405552082632827
canneal,1,pthreadadapt,0.0153421294875729,0.000159046828387664
p_raytrace,2,ttas,0.0170998632010944,0.000211992576907782
lu_ncb,1,c-bo-mcs_spin,0.0451263537906137,0.00031744244162139
streamcluster,1,mcs_spin,1.20481927710843,0.0097783736501383
histogram,1,c-bo-mcs_stp,0.980392156862745,0.00770869109208094
streamcluster,2,hmcs,1.06382978723404,0.00681845822918053
volrend,2,hmcs,0.103412616339193,0.000986693118172585
lu_ncb,2,clh_stp,0.0794912559618442,0.000424027339406948
radiosity_ll,2,c-bo-mcs_stp,131031,1086.5312145813
matrix_multiply,1,hmcs,0.0339443312966735,0.000277630230960175
upscaledb,1,c-bo-mcs_stp,78969,889.140097635507
radiosity_ll,2,clh_stp,5033,63.4788655800778
lu_ncb,1,ticket,0.0476417341591234,0.000335736640282836
histogram,1,spinlock,0.99009900990099,0.00802832354008991
lu_ncb,1,clh_stp,0.0481463649494463,0.000340387347233312
canneal,2,ttas-ls,0.0182248952068526,0.000183640373153793
histogram,2,malth_stp,0.446428571428571,0.00431685885595694
bodytrack,1,c-bo-mcs_spin,0.0359582883854729,0.000354396234557869
x264,1,spinlock-ls,0.0904977375565611,0.000691802239347522
histogram,2,clh_stp,0.323624595469256,0.00331878680314695
histogram,2,ticket-ls,0.512820512820513,0.00459305656615558
streamcluster_ll,2,spinlock-ls,28754,192.374782525473
canneal,1,mcs-timepub,0.0155231294628997,0.000160417624338829
histogram,2,mutexee,0.425531914893617,0.00411615009977651
histogram,2,ahmcs,0.588235294117647,0.00521365848808054
s_raytrace,2,mcs_stp,0.00235465869222256,3.01383562233424e-05
radiosity,2,c-ptl-tkt,0.1194743130227,0.00128284322722623
lu_cb,2,ttas-ls,0.0788022064617809,0.00056941675597736
radiosity,2,c-bo-mcs_stp,0.0841042893187553,0.000868597808651243
dedup,2,partitioned,0.0801282051282051,0.000806423311347046
linear_regression,2,c-bo-mcs_stp,1.53846153846154,0.010456815500857
matrix_multiply,2,mcs_spin,0.0680272108843537,0.00042095047708959
lu_ncb,2,ttas-ls,0.0757575757575758,0.000413148980765988
dedup,2,alock-ls,0.0174794616325817,0.000175264584710069
lu_cb,2,c-bo-mcs_stp,0.0783699059561129,0.000567899334082263
memcached-old,1,mcs-ls,379989,2572.67377384308
histogram,2,c-bo-mcs_stp,0.617283950617284,0.00538930614963
vips,2,c-tkt-tkt,0.100806451612903,0.000645270968902532
barnes,1,malth_spin,0.0547645125958379,0.000451950368063386
kyotocabinet,2,c-bo-mcs_stp,112329,1212.20665522163
histogram,2,ttas,0.390625,0.00392693042745718
s_raytrace,1,ticket,0.0623052959501558,0.000492414697748714
rocksdb,1,hticket-ls,3283418,24525.0156664126
radiosity_ll,1,mcs-timepub,314856,2483.29809775182
pca_ll,2,c-bo-mcs_stp,113765,1126.19914495385
histogram,2,hmcs,0.591715976331361,0.00522458808811993
word_count,1,c-ptl-tkt,0.168350168350168,0.00130430890380799
fmm,2,c-ptl-tkt,0.0763941940412529,0.000596636228426228
histogram,1,ttas-ls,1.01010101010101,0.00837986294130809
radiosity,1,c-ptl-tkt,0.11001100110011,0.00119529125052303
string_match,1,pthreadadapt,0.0321646831778707,0.000259896189015481
histogram,2,partitioned,0.495049504950495,0.00458270569359938
word_count,2,c-ptl-tkt,0.13531799729364,0.00118994533178146
histogram,2,hticket-ls,0.4149377593361,0.00409730345069406
radiosity_ll,2,mcs-ls,461767,2738.97639806385
ferret,1,c-bo-mcs_spin,0.0269759913676828,0.000194583215523817
dedup,2,spinlock,0.0772797527047913,0.000767833656320129
lu_ncb,1,clh_spin,0.0432525951557093,0.000307218064901968
dedup,2,c-bo-mcs_spin,0.0408329930583912,0.000365693356318682
bodytrack,2,mcs-ls,0.0440528634361234,0.000418668230860301
kmeans,2,clh_stp,0.0388802488335925,0.000245572376284589
water_nsquared,1,pthread,0.0179823772702751,0.000148634543837028
histogram,2,ahmcs,0.523560209424084,0.00471556581727647
histogram,1,c-tkt-tkt,0.862068965517241,0.00742166965747584
histogram,2,ticket-ls,0.434782608695652,0.00421108256876778
radiosity,2,mcs_stp,0.0175438596491228,0.000222183553742148
streamcluster_ll,1,ahmcs,23515,194.450595821764
histogram,1,ttas-ls,0.980392156862745,0.00859067723555924
fmm,2,c-ptl-tkt,0.0755287009063444,0.00058804490074468
fmm,1,mcs_stp,0.0551876379690949,0.000490194791429754
bodytrack,2,pthread,0.0436871996505024,0.000414425490051376
streamcluster_ll,1,mcs_stp,21304,180.235904636865
histogram,1,ttas,0.91743119266055,0.00775300633674916
histogram,2,malth_spin,0.432900432900433,0.00415632543457905
histogram,2,clh_stp,0.354609929078014,0.00360249430797794
lu_ncb,1,c-bo-mcs_spin,0.0476190476190476,0.000331551829098666
histogram,1,spinlock,0.980392156862745,0.00803920288344984
canneal,1,hticket-ls,0.0155908949173683,0.000160697959576386
barnes,2,backoff,0.0982318271119843,0.000654233599564341
memcached-old,1,mcs_spin,395638,2628.05698164363
linear_regression,2,clh-ls,1.88679245283019,0.0117686206794084
histogram,2,clh-ls,0.408163265306122,0.0039366448657636
histogram,1,hmcs,0.961538461538461,0.00820672800364234
lu_ncb,1,clh_spin,0.0422654268808115,0.000297993154610914
p_raytrace,1,mcs_spin,0.0172117039586919,0.000213371687434691
dedup,1,malth_spin,0.074794315632012,0.000749532936982565
streamcluster_ll,2,spinlock,24180,157.783086299159
streamcluster,2,c-tkt-tkt,1.13636363636364,0.00745425008056367
histogram,2,c-bo-mcs_stp,0.628930817610063,0.00542943541152593
vips,2,malth_spin,0.117924528301887,0.000746944194718384
lu_ncb,1,ticket-ls,0.05,0.000347399378776679
dedup,2,ticket-ls,0.0805152979066023,0.000806508271410112
histogram,2,mcs-timepub,0.5,0.00465214240206032
histogram,2,alock-ls,0.355871886120996,0.00355134719965371
histogram,1,c-bo-mcs_stp,0.943396226415094,0.00776277114224295
lu_cb,2,partitioned,0.0778210116731518,0.00056513640278588
lu_ncb,2,spinlock-ls,0.0769230769230769,0.000414278551226097
upscaledb,1,ahmcs,303087,2557.05881516218
histogram,2,alock-ls,0.613496932515337,0.00528800701900439
memcached-old,1,mcs_spin,395810,2629.82221581933
rocksdb,1,ticket-ls,3301079,25157.0310633963
histogram,1,hmcs,1,0.00829987556660553
streamcluster,2,malth_stp,0.763358778625954,0.00507736912848782
bodytrack,1,ttas,0.0355492356914326,0.000351219710824431
histogram,2,pthreadadapt,0.497512437810945,0.00451257373844447
dedup,1,hticket-ls,0.0771604938271605,0.000771707972599567
streamcluster,1,mcs_stp,1.04166666666667,0.00835417009553135
streamcluster,2,ticket-ls,0.671140939597315,0.00437508560948766
histogram,2,mutexee,0.416666666666667,0.00410967236048073
lu_ncb,2,mcs-timepub,0.0767459708365311,0.000419523242904331
histogram,2,mcs_spin,0.584795321637427,0.00508385617404846
dedup,2,c-ptl-tkt,0.00863557858376511,6.0493441816896e-05
streamcluster,2,mcs_spin,0.793650793650794,0.00525044904465454
volrend,2,mcs_spin,0.100502512562814,0.000941003978580819
histogram,2,spinlock,0.568181818181818,0.00491197333631549
lu_ncb,2,clh_spin,0.0737463126843658,0.000420921118098659
histogram,2,alock-ls,0.390625,0.00393860615729311
lu_ncb,2,ahmcs,0.0701262272089762,0.000407239502334351
streamcluster,2,mcs_spin,0.925925925925926,0.00599753054078995
histogram,1,hmcs,0.909090909090909,0.00726557314026884
linear_regression,1,ttas-ls,1.47058823529412,0.010865137555738
histogram,2,mcs-ls,0.454545454545455,0.00431184191024876
word_count,2,malth_stp,0.123609394313968,0.00112299974415932
linear_regression,2,ttas,1.92307692307692,0.0120099713988536
histogram,2,alock-ls,0.54054054054054,0.00470782614235331
kmeans,2,pthreadadapt,0.0360100828231905,0.000228533753828798
lu_ncb,2,mcs_stp,0.0778816199376947,0.000423919749529288
water_nsquared,1,ticket-ls,0.0179726815240834,0.000148770401820782
kyotocabinet,1,c-bo-mcs_stp,88134,1037.22735783837
vips,1,ticket-ls,0.0895255147717099,0.000714777050498562
histogram,2,pthreadadapt,0.54054054054054,0.00477754101664678
kyotocabinet,2,hticket-ls,620904,4156.50744980377
streamcluster_ll,2,backoff,27638,179.310172654455
dedup,2,c-tkt-tkt,0.0675675675675676,0.000679936389095067
word_count,2,mcs-timepub,0.126103404791929,0.0011401735080015
pca_ll,2,ttas-ls,760007,3615.45394619857
streamcluster_ll,2,mcs_stp,35942,230.993489424528
linear_regression,2,clh_stp,0.558659217877095,0.00556143593984655
histogram,2,ttas,0.383141762452107,0.00372502224052466
water_nsquared,1,hticket-ls,0.0179533213644524,0.00014938169765847
ferret,1,mcs-ls,0.0264620269912675,0.000190172593297408
blackscholes,2,hticket-ls,0.0336587007741501,0.000330370451093331
memcached-old,1,backoff,406584,2749.59462002316
histogram,1,ttas-ls,0.970873786407767,0.00801202290566843
radiosity_ll,2,clh_stp,5150,64.5248355402894
streamcluster,1,malth_spin,1.31578947368421,0.0114439420159719
linear_regression,2,spinlock,1.75438596491228,0.0109447184351338
histogram,2,mcs-timepub,0.602409638554217,0.00518964873286501
string_match,1,ticket,0.0322372662798195,0.000259319593650823
vips,2,alock-ls,0.0998003992015968,0.000641543262393235
lu_ncb,2,pthreadadapt,0.0624609618988132,0.000337393680486535
histogram,2,pthread,0.584795321637427,0.00508032938071684
rocksdb,2,mutexee,6207086,36334.6563152361
s_raytrace_ll,2,c-bo-mcs_stp,86360,917.688837006009
linear_regression,1,malth_spin,1.47058823529412,0.0107581476427742
streamcluster,2,ttas,0.900900900900901,0.00590619001138176
kmeans,2,c-tkt-tkt,0.0388802488335925,0.000245205141516039
streamcluster_ll,2,spinlock,22435,147.393995647557
histogram,2,mcs-ls,0.403225806451613,0.00392058634376111
histogram,2,ttas,0.423728813559322,0.00412420284314296
dedup,2,pthreadadapt,0.0836120401337793,0.000838662977851169
linear_regression,2,ahmcs,1.96078431372549,0.0123628430647226
streamcluster_ll,1,ttas-ls,25268,208.658534791808
histogram,1,mcs_stp,0.854700854700855,0.00721029965926071
histogram,1,spinlock,0.952380952380952,0.00800167708750412
histogram,1,clh-ls,0.952380952380952,0.00795249377441013
kyotocabinet,1,mcs_stp,30866,414.713139726189
freqmine,1,clh_stp,0.0166140554909453,0.000140950795887387
fmm,2,pthread,0.0772797527047913,0.000608284497871397
dedup,2,partitioned,0.00768403258029814,5.34637469351288e-05
radiosity_ll,1,c-tkt-tkt,331297,2637.09623734858
memcached-old,1,c-bo-mcs_stp,88001,843.421619500813
barnes,2,spinlock,0.0946073793755913,0.000636949651989277
ferret,1,mcs_spin,0.0261233019853709,0.000186304190912719
histogram,1,c-bo-mcs_stp,0.980392156862745,0.00798009457976176
ferret,1,pthread,0.0297619047619048,0.00022083982045061
ferret,2,c-tkt-tkt,0.0102637791234733,6.63061473596471e-05
blackscholes,2,ahmcs,0.0334224598930481,0.000329444875698768
lu_ncb,1,ttas-ls,0.0480769230769231,0.00033583626041977
sqlite,2,mcs-timepub,439,2.88593177809791
rocksdb,1,mcs-timepub,3567936,26650.0298182434
vips,2,mcs-ls,0.117233294255569,0.000742429546329672
swaptions,2,partitioned,0.0673400673400673,0.000450140917739651
radiosity_ll,2,spinlock-ls,172825,1157.15420185004
linear_regression,2,spinlock,1.58730158730159,0.0105072654535896
string_match,1,mcs-timepub,0.0321957501609788,0.000260749166126513
histogram,2,c-tkt-tkt,0.598802395209581,0.00523536828433788
histogram,2,mcs_spin,0.381679389312977,0.00374165220555506
radiosity_ll,2,mcs_stp,5022,62.9968157254704
lu_ncb,2,pthread,0.0699790062981106,0.000386780522176308
histogram,2,ttas,0.467289719626168,0.00438101515297197
linear_regression,2,partitioned,1.92307692307692,0.0120187969657778
s_raytrace_ll,1,ttas,189228,1477.84105312927
histogram,2,malth_spin,0.480769230769231,0.00445418312982861
histogram,2,ahmcs,0.432900432900433,0.00417909370677759
streamcluster,1,malth_stp,1.25,0.0101329438175687
histogram,2,pthread,0.436681222707424,0.0042122529138249
linear_regression,1,mutexee,1.49253731343284,0.0109497984372053
word_count,2,malth_stp,0.137174211248285,0.00120485002110674
water_nsquared,2,pthreadadapt,0.0352112676056338,0.0002229506166014
histogram,2,spinlock-ls,0.625,0.00534108548450581
streamcluster_ll,2,alock-ls,52223,329.978938165272
rocksdb,2,c-bo-mcs_stp,6422543,37607.0054135866
vips,2,ahmcs,0.125944584382872,0.000792013608491871
histogram,2,hmcs,0.363636363636364,0.00359018628180559
volrend,2,spinlock-ls,0.0992063492063492,0.000932270059938756
rocksdb,2,pthread,6422525,37659.2686950891
histogram,2,spinlock-ls,0.471698113207547,0.00439208499376656
histogram,2,clh-ls,0.571428571428571,0.00501063735763157
memcached-new,1,malth_stp,409571,2602.73717018361
dedup,2,clh-ls,0.00518215266621755,3.95783106850854e-05
histogram,2,hmcs,0.4,0.00397809425798374
matrix_multiply,2,hmcs,0.0668449197860962,0.000406968167402901
lu_cb,1,clh-ls,0.0516795865633075,0.000434492873357082
radiosity,1,ticket-ls,0.10989010989011,0.00118885663090219
rocksdb,1,mcs_stp,3286970,24447.1249342266
upscaledb,1,c-bo-mcs_stp,63060,724.940051906673
s_raytrace,2,mcs-ls,0.116144018583043,0.000700656331620967
radiosity,1,ttas-ls,0.106269925611052,0.00116004892473859
sqlite,2,c-bo-mcs_stp,4037,40.0910560538309
streamcluster,2,mcs-ls,0.775193798449612,0.00511178160305686
blackscholes,2,ticket-ls,0.0335457900033546,0.000329969024811135
streamcluster_ll,1,mcs-timepub,22349,184.238419303774
