bench,node,strategy,throughput
matrix_multiply,2,clh-ls,0.0180864532465184
ocean_ncp,2,c-bo-mcs_spin,0.123152709359606
kmeans,1,clh_spin,0.0102427532520742
rocksdb,8,partitioned,8577236
water_nsquared,8,c-ptl-tkt,0.0335795836131632
ocean_ncp,1,mcs_spin,0.0957854406130268
lu_cb,8,ttas,0.062266500622665
lu_cb,2,malth_spin,0.04293688278231
blackscholes,1,partitioned,0.0145964092833163
fmm,4,c-bo-mcs_spin,0.0466200466200466
radiosity_ll,1,c-ptl-tkt,91761
memcached-new,1,malth_stp,232857
volrend,8,pthread,0.0378357926598562
radiosity,2,backoff,0.0239005736137667
lu_ncb,4,ttas-ls,0.0517063081695967
water_nsquared,8,ttas-ls,0.0263365815117198
streamcluster_ll,2,c-bo-mcs_spin,14458
lu_cb,4,ticket,0.0495785820525533
radiosity,4,pthreadadapt,0.0223713646532438
matrix_multiply,8,ttas-ls,0.0124734938256206
fft,1,clh_spin,0.0743494423791822
bodytrack,2,hticket-ls,0.0307031010132023
pca,2,c-bo-mcs_spin,0.0529941706412295
ssl_proxy,4,alock-ls,39662
word_count,2,mcs-timepub,0.109170305676856
string_match,4,mcs_spin,0.0517330574236937
ocean_ncp,2,mutexee,0.128865979381443
water_spatial,8,alock-ls,0.0535905680600214
streamcluster_ll,1,mcs_spin,8283
lu_cb,4,backoff,0.0521104742053153
volrend,1,backoff,0.0512295081967213
upscaledb,6,c-ptl-tkt,170506
radiosity_ll,2,spinlock,103721
ocean_cp,4,mutexee,0.166112956810631
freqmine,6,pthread,0.0205846027171676
ssl_proxy,4,spinlock-ls,7644
memcached-new,2,hmcs,302554
s_raytrace,1,c-bo-mcs_spin,0.0227221086116792
rocksdb,1,spinlock-ls,1518691
mysqld,1,pthreadadapt,865
upscaledb,4,mcs_stp,54809
word_count,6,malth_spin,0.0848176420695505
upscaledb,8,ticket,98702
water_nsquared,6,clh-ls,0.0217912399215515
linear_regression,1,c-ptl-tkt,0.900900900900901
streamcluster_ll,4,mcs-ls,6244
word_count,1,mutexee,0.0899280575539568
lu_ncb,8,hticket-ls,0.0553097345132743
ssl_proxy,6,alock-ls,35553
water_nsquared,2,backoff,0.0114442664225223
upscaledb,4,ttas-ls,101158
vips,8,ahmcs,0.0740740740740741
water_spatial,4,spinlock-ls,0.0619578686493185
p_raytrace,6,c-bo-mcs_spin,0.00680688857123409
x264,6,backoff,0.0962463907603465
upscaledb,1,pthreadadapt,87665
canneal,6,ttas-ls,0.012388503468781
vips,8,ttas,0.118203309692671
rocksdb,8,mutexee,8722425
linear_regression,2,alock-ls,1.23456790123457
canneal,8,malth_spin,0.0117522623104948
swaptions,6,pthread,0.0631313131313131
barnes,6,ticket-ls,0.0753012048192771
pca,2,partitioned,0.0588928150765607
histogram,1,ticket-ls,0.393700787401575
rocksdb,8,clh_spin,8552365
water_spatial,4,partitioned,0.061652281134402
blackscholes,6,spinlock-ls,0.0247463499133878
memcached-new,2,mcs_stp,95164
s_raytrace_ll,8,ahmcs,659577
bodytrack,1,c-bo-mcs_spin,0.0196927924379677
ssl_proxy,8,ticket,7988
matrix_multiply,8,hticket-ls,0.012721027859051
s_raytrace,6,spinlock-ls,0.0581057524694945
lu_cb,8,backoff,0.0638162093171666
histogram,8,c-tkt-tkt,0.323624595469256
x264,4,ticket,0.0949667616334283
dedup,4,clh-ls,0.00551785024554434
water_spatial,4,pthreadadapt,0.0627746390458255
pca,8,ahmcs,0.037821482602118
histogram,4,mcs-ls,0.434782608695652
fmm,6,spinlock-ls,0.0519210799584631
ssl_proxy,6,c-ptl-tkt,33556
lu_cb,2,backoff,0.0312597686777118
swaptions,4,clh_stp,0.0487567040468064
pca,8,partitioned,0.0451875282422052
pca,6,pthread,0.0264550264550265
dedup,4,hticket-ls,0.021519259737465
facesim,8,ahmcs,0.0137080191912269
swaptions,6,ticket-ls,0.0617665225447807
facesim,8,clh_stp,0.0376789751318764
pca,6,clh-ls,0.0487567040468064
ocean_cp,8,ticket-ls,0.109170305676856
water_nsquared,2,spinlock-ls,0.011768859597505
pca,2,mcs-ls,0.058411214953271
radiosity,8,spinlock,0.0255427841634738
upscaledb,1,c-tkt-tkt,150793
matrix_multiply,4,c-tkt-tkt,0.0529380624669137
ssl_proxy,1,c-tkt-tkt,38061
ocean_ncp,1,ttas-ls,0.119331742243437
fft,4,mcs-timepub,0.0723589001447178
rocksdb,8,spinlock,10533625
vips,2,ttas,0.072992700729927
ferret,6,c-ptl-tkt,0.0272034820457018
kyotocabinet,4,spinlock-ls,80311
dedup,6,clh_spin,0.00636577757973136
s_raytrace_ll,1,ticket-ls,102329
memcached-old,7,malth_spin,31177
water_nsquared,4,hticket-ls,0.0210970464135021
radix,4,ttas,0.218340611353712
pca,6,mcs-timepub,0.0487567040468064
dedup,1,spinlock-ls,0.0789265982636148
rocksdb,1,clh_stp,1528835
streamcluster_ll,8,mcs_spin,1821
pca,4,malth_stp,0.0576701268742791
radix,8,pthreadadapt,0.309597523219814
radiosity_ll,8,hticket-ls,201312
memcached-new,1,spinlock-ls,256282
ocean_ncp,2,clh-ls,0.16
bodytrack,4,hmcs,0.0373831775700935
dedup,4,c-ptl-tkt,0.04359197907585
ocean_cp,2,pthread,0.165016501650165
s_raytrace,1,c-bo-mcs_stp,0.022737608003638
s_raytrace_ll,8,malth_stp,593466
word_count,8,c-ptl-tkt,0.0761614623000762
fluidanimate,4,mcs-timepub,0.00980007840062721
ocean_ncp,8,malth_spin,0.0741289844329133
radiosity,6,clh-ls,0.0231481481481481
barnes,6,ticket,0.0766871165644172
blackscholes,1,partitioned,0.0133244503664224
s_raytrace_ll,8,partitioned,430403
word_count,2,mcs-timepub,0.105596620908131
streamcluster,4,alock-ls,0.174520069808028
ferret,8,ahmcs,0.0143492610130578
swaptions,8,c-tkt-tkt,0.0847457627118644
memcached-old,1,c-bo-mcs_spin,175787
fft,4,ttas-ls,0.0861326442721792
upscaledb,6,pthreadadapt,92958
matrix_multiply,2,c-tkt-tkt,0.0274423710208562
ferret,6,clh_stp,0.0530222693531283
pca,4,clh-ls,0.0523012552301255
lu_cb,1,clh_stp,0.0264131008980454
fluidanimate,1,ttas-ls,0.00544336182026019
swaptions,8,spinlock,0.0869565217391304
rocksdb,4,c-tkt-tkt,5305929
upscaledb,8,hticket-ls,165506
facesim,2,clh-ls,0.0667556742323097
kyotocabinet,1,c-tkt-tkt,368499
ferret,6,partitioned,0.0146584579302257
radiosity,2,ahmcs,0.0237473284255521
word_count,1,hticket-ls,0.0869565217391304
ocean_cp,8,ahmcs,0.0893655049151028
pca,1,pthreadadapt,0.0439753737906772
lu_cb,4,pthreadadapt,0.0496277915632754
pca,8,spinlock-ls,0.0261437908496732
lu_ncb,6,mcs_spin,0.0482625482625483
ssl_proxy,1,hticket-ls,38246
kmeans,4,mutexee,0.0224719101123595
histogram,8,spinlock,0.261096605744125
ferret,6,clh-ls,0.0240558094779889
canneal,1,pthreadadapt,0.00768580431942203
ocean_ncp,1,mcs_spin,0.108695652173913
ferret,6,c-bo-mcs_spin,0.0390015600624025
s_raytrace_ll,4,spinlock,54658
pca,8,hticket-ls,0.0394944707740916
ssl_proxy,6,c-bo-mcs_stp,6705
linear_regression,8,mcs-timepub,1.12359550561798
streamcluster_ll,8,ticket,938
volrend,8,ticket-ls,0.0554631170271769
streamcluster_ll,4,pthread,7711
vips,6,c-bo-mcs_stp,0.145348837209302
streamcluster_ll,1,mcs_stp,7876
ocean_ncp,1,c-ptl-tkt,0.112994350282486
p_raytrace,2,hticket-ls,0.0068259385665529
sqlite,1,mcs-timepub,11559
streamcluster,1,ttas-ls,0.54054054054054
pca,1,malth_stp,0.0437636761487965
x264,1,clh_stp,0.0500751126690035
kmeans,1,mcs-ls,0.0102827763496144
dedup,6,mcs-ls,0.0177619893428064
pca,1,pthread,0.0432900432900433
memcached-old,7,pthreadadapt,19800
lu_ncb,4,ahmcs,0.053475935828877
p_raytrace,6,pthreadadapt,0.00688325991189427
canneal,6,mcs-timepub,0.0117467402795724
kyotocabinet,1,malth_stp,327940
vips,6,ticket-ls,0.146842878120411
water_nsquared,8,c-bo-mcs_stp,0.0317359568390987
matrix_multiply,8,spinlock,0.0925069380203515
radiosity,4,ahmcs,0.0235682300259251
memcached-new,6,mcs-timepub,294595
streamcluster_ll,6,spinlock-ls,3911
vips,2,pthreadadapt,0.0714285714285714
ssl_proxy,2,mcs_spin,43307
lu_ncb,2,spinlock-ls,0.0163746520386442
fmm,8,ttas-ls,0.0515463917525773
freqmine,4,mcs_stp,0.0197433366238894
lu_cb,6,mcs_stp,0.0586854460093897
lu_ncb,8,spinlock-ls,0.0618811881188119
freqmine,4,c-bo-mcs_spin,0.0191131498470948
ocean_ncp,8,malth_spin,0.0885739592559787
dedup,8,mcs-timepub,0.0190439916206437
ocean_ncp,1,pthreadadapt,0.112107623318386
x264,6,ticket-ls,0.0934579439252337
bodytrack,1,pthreadadapt,0.0199282582702272
barnes,4,spinlock-ls,0.0504540867810293
lu_cb,6,mutexee,0.0589622641509434
rocksdb,4,pthread,5463140
s_raytrace_ll,4,spinlock,64316
facesim,8,ticket-ls,0.0134174158057158
fluidanimate,8,alock-ls,0.00340437121263703
lu_cb,6,c-ptl-tkt,0.05941770647653
ssl_proxy,4,hticket-ls,39396
dedup,2,ticket-ls,0.0632511068943706
memcached-old,7,malth_stp,32520
rocksdb,6,spinlock,6493338
lu_cb,1,clh_spin,0.0260960334029228
fluidanimate,4,mcs_spin,0.0109289617486339
pca_ll,8,clh_spin,204387
barnes,4,backoff,0.0588928150765607
volrend,8,ahmcs,0.0685871056241427
fmm,4,c-tkt-tkt,0.0592417061611374
pca,2,c-bo-mcs_spin,0.0506329113924051
water_spatial,1,partitioned,0.0245760629147211
radiosity_ll,4,hmcs,222451
pca_ll,6,c-bo-mcs_spin,307078
radiosity_ll,2,partitioned,164967
s_raytrace,2,ticket-ls,0.0429553264604811
water_spatial,1,malth_spin,0.0267952840300107
canneal,4,mcs-ls,0.0106780565936999
swaptions,6,ttas-ls,0.0619578686493185
water_nsquared,4,alock-ls,0.018957345971564
fluidanimate,8,c-tkt-tkt,0.0114481969089868
freqmine,8,malth_stp,0.0222518914107699
memcached-old,7,hmcs,69649
word_count,2,mcs_stp,0.108813928182807
ferret,2,c-bo-mcs_spin,0.0236630383341221
pca,8,ticket-ls,0.0431034482758621
ocean_cp,2,ttas-ls,0.204498977505112
memcached-old,2,ticket,89277
fluidanimate,2,c-bo-mcs_stp,0.00713419419276593
dedup,8,hticket-ls,0.0165562913907285
streamcluster,6,pthread,0.0469924812030075
ocean_ncp,1,clh-ls,0.111234705228031
fmm,6,clh_spin,0.0491642084562439
p_raytrace,6,ttas-ls,0.00676361176868448
bodytrack,6,ahmcs,0.0408163265306122
streamcluster_ll,2,c-bo-mcs_spin,14821
rocksdb,4,pthread,5277851
vips,4,ttas-ls,0.131406044678055
upscaledb,1,pthread,83806
x264,2,ttas-ls,0.0843170320404722
string_match,2,clh_spin,0.0261711593823606
x264,8,c-ptl-tkt,0.0904159132007233
string_match,4,hmcs,0.0470145745181006
radiosity_ll,2,mutexee,139346
pca,1,partitioned,0.0448631673396142
ferret,8,ttas-ls,0.0489236790606654
matrix_multiply,6,c-ptl-tkt,0.0773395204949729
linear_regression,1,c-tkt-tkt,0.900900900900901
dedup,4,spinlock,0.0455373406193078
water_nsquared,8,mcs-timepub,0.0335908632851864
barnes,2,mutexee,0.0323939099449304
streamcluster,4,spinlock,0.088261253309797
lu_ncb,2,ttas,0.0226449275362319
water_nsquared,4,c-bo-mcs_spin,0.0216590859865714
p_raytrace,1,malth_stp,0.00681523887412254
histogram,6,c-bo-mcs_spin,0.387596899224806
water_nsquared,2,ahmcs,0.0108956199607758
word_count,2,c-ptl-tkt,0.104602510460251
water_nsquared,1,pthreadadapt,0.0065772165219679
fluidanimate,8,alock-ls,0.00342876735813475
p_raytrace,8,spinlock,0.00680133306128001
kmeans,8,ticket-ls,0.0322788896061975
linear_regression,1,ticket-ls,0.757575757575758
streamcluster,8,mcs-ls,0.013014055179594
fmm,4,pthreadadapt,0.0481927710843374
bodytrack,4,c-tkt-tkt,0.036697247706422
canneal,4,pthread,0.0113430127041742
pca,1,mcs_spin,0.04293688278231
dedup,1,pthread,0.0757002271006813
memcached-new,4,mcs_spin,309502
radiosity,8,c-bo-mcs_stp,0.0129836406128278
s_raytrace,4,malth_stp,0.0618429189857761
freqmine,1,c-bo-mcs_spin,0.00812743823146944
kmeans,8,mcs_spin,0.0308071472581639
volrend,4,ttas,0.0954198473282443
bodytrack,2,c-bo-mcs_stp,0.0301659125188537
bodytrack,4,ahmcs,0.0382848392036753
vips,8,spinlock-ls,0.099304865938431
dedup,1,c-ptl-tkt,0.0734753857457752
streamcluster_ll,8,c-bo-mcs_spin,1721
fmm,2,ticket,0.0366703337000367
ssl_proxy,8,ahmcs,30587
ocean_ncp,1,hticket-ls,0.106496272630458
freqmine,1,clh_stp,0.00840618695359785
pca,8,clh_stp,0.0175500175500175
ssl_proxy,6,clh-ls,34897
radiosity,8,partitioned,0.0260213374967473
word_count,2,hmcs,0.107411385606874
fmm,6,spinlock,0.0675219446320054
canneal,2,clh-ls,0.00935803855511885
fluidanimate,4,c-tkt-tkt,0.0111694404110354
radix,4,c-ptl-tkt,0.238095238095238
s_raytrace_ll,1,mcs_spin,104101
water_spatial,4,clh-ls,0.0462962962962963
bodytrack,1,clh-ls,0.0199481348493916
ssl_proxy,1,c-tkt-tkt,37333
sqlite,1,mcs_stp,10970
pca,2,mcs-ls,0.0607533414337789
pca,1,backoff,0.0443852640923213
linear_regression,8,ticket-ls,1.0752688172043
fft,1,c-tkt-tkt,0.0686813186813187
kmeans,1,mcs_spin,0.0100120144173008
swaptions,8,ticket-ls,0.0869565217391304
x264,2,c-bo-mcs_spin,0.0865800865800866
fmm,8,c-bo-mcs_spin,0.0671591672263264
water_nsquared,8,hticket-ls,0.0334112930170398
fft,4,clh-ls,0.0758150113722517
radiosity,2,c-ptl-tkt,0.0243664717348928
streamcluster_ll,1,ticket-ls,8039
fmm,2,c-bo-mcs_stp,0.0355745286374956
ocean_cp,1,ttas,0.123152709359606
facesim,4,ttas-ls,0.0725689404934688
volrend,1,c-ptl-tkt,0.0521648408972353
streamcluster,6,backoff,0.0547945205479452
word_count,6,mcs_spin,0.0821018062397373
matrix_multiply,8,ttas,0.0928505106778087
radix,8,malth_stp,0.318471337579618
memcached-new,2,c-bo-mcs_stp,148961
memcached-old,6,backoff,24972
water_spatial,1,malth_spin,0.0251889168765743
histogram,8,c-tkt-tkt,0.317460317460317
lu_cb,2,pthread,0.032258064516129
pca,6,malth_spin,0.0495049504950495
memcached-old,2,malth_stp,87976
sqlite,8,mutexee,2449
s_raytrace,2,ttas,0.0407000407000407
streamcluster_ll,1,ahmcs,8038
facesim,2,mcs-timepub,0.0697350069735007
fluidanimate,2,mcs-ls,0.00814133355043556
memcached-old,4,ahmcs,36595
radiosity_ll,6,ahmcs,224859
word_count,1,c-ptl-tkt,0.0896860986547085
s_raytrace,1,mcs_spin,0.0228623685413809
ocean_ncp,2,clh_stp,0.154320987654321
swaptions,6,alock-ls,0.0633312222925903
streamcluster,1,pthread,0.50251256281407
radix,8,mcs_spin,0.309597523219814
rocksdb,2,clh_stp,2804693
fmm,8,pthreadadapt,0.0566893424036281
streamcluster_ll,8,c-bo-mcs_spin,2679
vips,8,mcs_spin,0.0950570342205323
ssl_proxy,8,spinlock,2132
water_spatial,1,clh_spin,0.0229515721826945
s_raytrace,4,c-bo-mcs_stp,0.0462748727441
string_match,4,c-bo-mcs_spin,0.0515729757607014
s_raytrace,4,hticket-ls,0.0699790062981106
kyotocabinet,2,hmcs,331226
water_nsquared,4,mcs_stp,0.0227169468423444
rocksdb,8,spinlock,9764720
streamcluster_ll,1,c-tkt-tkt,8242
freqmine,2,clh-ls,0.0135814206165965
facesim,8,ticket-ls,0.0134625740441572
pca,1,clh_spin,0.0453309156844968
string_match,6,backoff,0.0537345513164965
pca,1,backoff,0.0424989375265618
ssl_proxy,6,partitioned,30934
memcached-new,4,mutexee,98206
pca,1,hmcs,0.0442282176028306
ocean_cp,2,ttas,0.191938579654511
streamcluster_ll,8,backoff,2429
water_nsquared,2,spinlock-ls,0.0116918040453642
s_raytrace,6,mcs-timepub,0.0829187396351575
bodytrack,1,c-bo-mcs_spin,0.0198688654877806
ssl_proxy,4,alock-ls,40773
blackscholes,8,ttas-ls,0.0253421186011151
memcached-old,4,c-tkt-tkt,69998
kmeans,8,ttas-ls,0.0323729362253156
string_match,8,mcs_stp,0.0599161174355902
ocean_cp,2,c-tkt-tkt,0.208333333333333
facesim,1,hticket-ls,0.0548546352166758
streamcluster,4,c-tkt-tkt,0.221238938053097
volrend,6,c-bo-mcs_spin,0.0955109837631328
pca,6,spinlock,0.0189286390308537
word_count,6,mcs-timepub,0.0859845227858985
vips,6,backoff,0.14792899408284
water_spatial,2,mcs_stp,0.0384763370527126
ferret,4,c-tkt-tkt,0.0233481204763017
p_raytrace,4,ticket,0.00681663258350375
fft,8,mcs-ls,0.0733137829912023
facesim,4,c-bo-mcs_spin,0.0749063670411985
radiosity,4,clh_stp,0.0164500740253331
s_raytrace,6,ttas-ls,0.0192826841496336
fft,1,malth_spin,0.0668002672010688
fmm,8,c-bo-mcs_stp,0.0536193029490617
linear_regression,1,malth_stp,0.87719298245614
ssl_proxy,1,clh_spin,37707
lu_cb,2,mcs-timepub,0.0412881915772089
pca,8,c-tkt-tkt,0.0403551251008878
streamcluster,8,c-bo-mcs_spin,0.0264970853206147
pca,8,ticket-ls,0.0459347726228755
barnes,2,malth_stp,0.0329924117452986
s_raytrace,1,clh-ls,0.0220215811495265
canneal,8,clh-ls,0.0126358352287086
dedup,1,alock-ls,0.0191901746305891
ferret,6,ahmcs,0.0156985871271586
matrix_multiply,1,spinlock-ls,0.012647021626407
s_raytrace,1,c-bo-mcs_spin,0.0216590859865714
fluidanimate,2,malth_stp,0.00837942014412603
dedup,1,clh-ls,0.0117799505242078
water_spatial,4,pthread,0.0626959247648903
lu_cb,6,ttas-ls,0.0578034682080925
ferret,4,mutexee,0.0423728813559322
ferret,4,c-bo-mcs_stp,0.0422119037568594
bodytrack,6,ttas,0.0414250207125104
water_spatial,1,ticket,0.0258665287118469
rocksdb,2,malth_stp,2863331
s_raytrace,6,malth_stp,0.0571428571428571
ssl_proxy,1,ticket,37810
pca,8,spinlock-ls,0.0259672812256557
swaptions,1,mutexee,0.0132555673382821
pca,1,mcs_spin,0.0450856627592426
freqmine,2,hticket-ls,0.0129382843834907
string_match,1,malth_stp,0.0150829562594268
facesim,8,c-bo-mcs_spin,0.0295595625184747
ocean_ncp,4,c-ptl-tkt,0.165289256198347
ocean_ncp,8,mcs_spin,0.0774593338497289
ssl_proxy,8,ttas-ls,6122
s_raytrace_ll,4,ahmcs,283212
radix,8,ticket-ls,0.308641975308642
s_raytrace,1,ahmcs,0.0223964165733483
radiosity_ll,4,mcs_stp,20030
s_raytrace,1,mcs_stp,0.0226860254083485
blackscholes,6,ticket,0.0247770069375619
histogram,6,c-tkt-tkt,0.354609929078014
s_raytrace,6,hmcs,0.0879507475813544
bodytrack,1,ttas,0.0198530871550526
vips,4,spinlock-ls,0.132450331125828
streamcluster_ll,6,malth_spin,3106
matrix_multiply,6,ttas,0.0774593338497289
radiosity_ll,6,ttas,20893
s_raytrace,1,c-tkt-tkt,0.0227894257064722
memcached-new,2,c-tkt-tkt,325412
facesim,1,ticket,0.0555864369093941
radiosity_ll,1,partitioned,93369
blackscholes,1,spinlock,0.0142571998859424
radiosity,6,clh-ls,0.0233972859148339
matrix_multiply,2,ticket-ls,0.0208289939595918
water_spatial,1,c-ptl-tkt,0.0263991552270327
radiosity,2,clh-ls,0.0236294896030246
pca,2,clh-ls,0.0590318772136954
matrix_multiply,1,ticket,0.0137854976564654
s_raytrace,1,hticket-ls,0.0220070422535211
vips,4,malth_stp,0.133689839572192
kyotocabinet,2,clh_stp,79860
rocksdb,6,pthreadadapt,6739187
memcached-new,6,mcs-ls,289071
s_raytrace_ll,6,clh_spin,450891
pca,6,mcs_spin,0.0457875457875458
sqlite,1,mutexee,7382
pca,2,mcs_spin,0.0551876379690949
pca_ll,1,ttas-ls,154104
ferret,8,hticket-ls,0.0115313653136531
linear_regression,1,spinlock,0.833333333333333
facesim,1,spinlock-ls,0.0543478260869565
radiosity,1,clh-ls,0.0227014755959137
radiosity,1,c-ptl-tkt,0.0231535077564251
radiosity_ll,8,ticket-ls,79113
string_match,6,mcs_stp,0.0542299349240781
barnes,6,pthreadadapt,0.0763941940412529
bodytrack,2,c-bo-mcs_spin,0.0300390507659958
rocksdb,4,alock-ls,5457092
kyotocabinet,6,c-ptl-tkt,288024
pca,8,mcs_stp,0.0189501610763691
radiosity_ll,6,clh-ls,164232
pca,2,ahmcs,0.0547345374931582
x264,2,c-ptl-tkt,0.0863557858376511
canneal,6,partitioned,0.0119617224880383
string_match,1,hmcs,0.014903129657228
ocean_cp,1,ticket,0.12453300124533
kmeans,4,mcs-timepub,0.0224114746750336
streamcluster_ll,8,c-tkt-tkt,3924
barnes,6,backoff,0.0773395204949729
ssl_proxy,2,backoff,20010
fmm,2,backoff,0.0361794500723589
ssl_proxy,1,hticket-ls,37851
dedup,2,ticket-ls,0.0658761528326746
vips,4,spinlock,0.131406044678055
vips,8,mcs_spin,0.0966183574879227
ferret,6,alock-ls,0.0213447171824973
barnes,1,pthreadadapt,0.0189501610763691
blackscholes,2,malth_spin,0.0201369311316955
mysqld,4,mutexee,2032
s_raytrace_ll,4,c-tkt-tkt,227246
rocksdb,6,mcs-timepub,6593963
matrix_multiply,2,ticket-ls,0.0273897562311695
memcached-old,2,backoff,75939
radix,1,malth_stp,0.0784313725490196
matrix_multiply,6,pthreadadapt,0.0772200772200772
p_raytrace,4,pthread,0.00684509548908207
vips,8,c-bo-mcs_stp,0.113765642775882
kmeans,2,pthread,0.0149209191286183
radix,1,mcs-timepub,0.0783085356303837
memcached-new,6,malth_spin,255146
canneal,1,malth_spin,0.00760340632603406
volrend,8,pthread,0.0380662352493338
linear_regression,8,c-bo-mcs_spin,0.925925925925926
canneal,8,pthreadadapt,0.0117027501462844
volrend,4,spinlock-ls,0.0961538461538461
ssl_proxy,6,c-bo-mcs_stp,6499
s_raytrace_ll,6,mcs-timepub,408509
fluidanimate,4,pthread,0.01230012300123
sqlite,1,pthreadadapt,7894
barnes,8,backoff,0.0788022064617809
fmm,2,hticket-ls,0.0364963503649635
bodytrack,4,spinlock-ls,0.0378357926598562
lu_cb,4,ticket-ls,0.0488519785051295
string_match,1,mcs_spin,0.0150761344791196
fmm,1,pthreadadapt,0.0270489586150933
pca_ll,4,ticket-ls,371049
kmeans,4,partitioned,0.022883295194508
word_count,2,mcs-ls,0.110253583241455
fluidanimate,2,ttas-ls,0.00757575757575758
rocksdb,4,ticket-ls,5398334
linear_regression,6,c-tkt-tkt,1.28205128205128
memcached-old,4,alock-ls,55820
pca,1,mcs-timepub,0.0428082191780822
swaptions,2,hticket-ls,0.0268672756582483
linear_regression,2,c-ptl-tkt,1.21951219512195
pca,8,hmcs,0.0362713093942691
freqmine,2,pthread,0.0144446049400549
water_nsquared,8,ticket,0.0363240101707228
streamcluster_ll,8,malth_spin,1389
ferret,6,clh_stp,0.0522739153162572
water_nsquared,4,backoff,0.0219298245614035
ferret,4,ticket,0.0372300819061802
pca,6,pthread,0.0309885342423303
ocean_cp,1,mcs-timepub,0.11037527593819
p_raytrace,8,ttas,0.00687426960885406
ferret,1,spinlock,0.0122384041121038
word_count,2,ticket-ls,0.111234705228031
canneal,2,c-ptl-tkt,0.00941619585687382
lu_ncb,4,partitioned,0.04
ssl_proxy,8,malth_stp,22973
facesim,1,mcs_spin,0.0527704485488127
rocksdb,1,mcs_spin,1464191
radiosity,2,clh_spin,0.0240673886883273
swaptions,2,mcs_stp,0.0245639891918448
canneal,1,ttas-ls,0.00803858520900321
lu_ncb,4,c-bo-mcs_spin,0.0396982929734021
water_spatial,2,hmcs,0.0400962309542903
upscaledb,8,mutexee,91175
s_raytrace,8,clh_spin,0.0870322019147084
barnes,4,c-bo-mcs_spin,0.0581057524694945
histogram,1,mcs-timepub,0.440528634361233
s_raytrace_ll,8,clh_spin,731958
pca,2,hticket-ls,0.0588235294117647
linear_regression,8,ttas,1.0989010989011
s_raytrace_ll,4,partitioned,284740
s_raytrace,8,alock-ls,0.0497265042267529
s_raytrace,6,mcs-timepub,0.0816993464052288
ocean_cp,1,mcs-timepub,0.108342361863489
streamcluster_ll,6,c-bo-mcs_spin,2748
matrix_multiply,8,c-tkt-tkt,0.0921658986175115
ssl_proxy,6,c-tkt-tkt,33382
linear_regression,6,clh_stp,0.925925925925926
memcached-old,1,mcs-timepub,122512
s_raytrace_ll,2,mcs-timepub,142704
lu_ncb,2,pthreadadapt,0.0346981263011797
swaptions,2,mcs-timepub,0.0264830508474576
streamcluster,8,alock-ls,0.0316856780735108
string_match,6,spinlock,0.0545553737043099
linear_regression,6,ahmcs,1.44927536231884
fmm,6,clh-ls,0.048828125
s_raytrace_ll,4,pthread,142912
rocksdb,8,pthreadadapt,10597332
lu_cb,6,c-bo-mcs_spin,0.0601322910402886
matrix_multiply,8,alock-ls,0.093984962406015
barnes,1,hticket-ls,0.0183519911910442
lu_ncb,1,ttas-ls,0.0193986420950533
blackscholes,4,ttas,0.0229568411386593
s_raytrace_ll,2,clh-ls,154933
linear_regression,6,ttas-ls,1.13636363636364
dedup,2,mcs_stp,0.0253164556962025
string_match,1,pthread,0.0150602409638554
dedup,2,ttas-ls,0.0124239035905081
volrend,1,ticket-ls,0.0521104742053153
streamcluster,1,pthreadadapt,0.537634408602151
fft,2,backoff,0.0691085003455425
ocean_ncp,4,malth_spin,0.16025641025641
rocksdb,1,mcs-timepub,1507648
fmm,6,c-bo-mcs_spin,0.0516795865633075
pca,8,hmcs,0.0381533765738268
word_count,8,hticket-ls,0.076103500761035
canneal,2,alock-ls,0.00969838037047813
x264,6,mutexee,0.0925925925925926
p_raytrace,1,ahmcs,0.00678288001085261
fft,4,spinlock-ls,0.0727802037845706
word_count,2,spinlock,0.109769484083425
upscaledb,8,mcs-ls,156706
barnes,8,c-bo-mcs_stp,0.076103500761035
upscaledb,2,clh-ls,174482
radiosity,4,mcs_spin,0.0243013365735115
s_raytrace,2,partitioned,0.0417885499373172
s_raytrace,8,hticket-ls,0.06265664160401
dedup,1,c-bo-mcs_stp,0.0288933834151979
radiosity,1,mcs_stp,0.0231910946196661
rocksdb,2,spinlock-ls,2858799
facesim,8,ticket-ls,0.0110852455381887
water_spatial,4,malth_spin,0.0600961538461538
ocean_ncp,8,spinlock-ls,0.0565610859728507
lu_cb,1,mcs_stp,0.0263296471827278
s_raytrace_ll,2,malth_spin,150181
fmm,8,backoff,0.0556173526140156
swaptions,8,mcs-ls,0.0807754442649435
lu_cb,2,c-bo-mcs_spin,0.0403388463089956
sqlite,6,pthread,2827
ferret,1,alock-ls,0.0120409391932571
facesim,2,c-bo-mcs_spin,0.068870523415978
streamcluster_ll,8,partitioned,3283
radiosity,1,ticket-ls,0.0231857175979597
pca,2,ahmcs,0.0576368876080692
kmeans,4,c-ptl-tkt,0.0234192037470726
fft,2,ttas,0.0691085003455425
facesim,2,mcs-timepub,0.0753012048192771
volrend,4,partitioned,0.103199174406605
facesim,4,clh-ls,0.0739644970414201
s_raytrace_ll,8,pthreadadapt,430227
lu_ncb,8,pthreadadapt,0.0587544065804935
canneal,2,clh_stp,0.00935541210590327
ferret,4,clh-ls,0.0342465753424658
string_match,2,mcs_spin,0.0251889168765743
ocean_cp,1,c-bo-mcs_stp,0.126262626262626
